carat,cut,color,clarity,depth,table,price,'x','y','z'
0.31,b'Very Good',b'E',b'SI2',61.2,61.0,435.0,4.36,4.37,2.67
0.31,b'Good',b'I',b'VS2',63.1,54.0,435.0,4.31,4.34,2.73
0.31,b'Good',b'H',b'SI1',63.6,57.0,435.0,4.28,4.31,2.73
0.31,b'Very Good',b'H',b'SI1',62.9,56.0,435.0,4.27,4.31,2.7
0.25,b'Very Good',b'F',b'VS1',61.2,59.0,435.0,4.02,4.05,2.47
0.25,b'Premium',b'E',b'VS1',61.5,60.0,435.0,4.02,4.04,2.48
0.31,b'Good',b'I',b'VS2',63.2,55.0,435.0,4.3,4.4,2.75
0.31,b'Premium',b'I',b'VS2',61.1,58.0,435.0,4.36,4.38,2.67
0.25,b'Premium',b'E',b'VS1',60.7,59.0,435.0,4.11,4.13,2.5
0.31,b'Very Good',b'I',b'VS2',60.8,60.0,435.0,4.37,4.42,2.67
0.31,b'Ideal',b'I',b'VS2',59.9,57.0,435.0,4.38,4.4,2.63
0.31,b'Very Good',b'I',b'VS2',60.7,61.0,435.0,4.32,4.34,2.63
0.31,b'Premium',b'I',b'VS2',59.9,60.0,435.0,4.41,4.44,2.65
0.31,b'Very Good',b'H',b'SI1',61.7,59.0,435.0,4.36,4.39,2.7
0.31,b'Premium',b'H',b'SI1',62.7,58.0,435.0,4.31,4.34,2.71
0.31,b'Ideal',b'E',b'SI2',60.1,57.0,435.0,4.41,4.44,2.66
0.31,b'Very Good',b'H',b'SI1',62.4,57.0,435.0,4.31,4.35,2.7
0.31,b'Premium',b'I',b'VS2',62.3,60.0,435.0,4.31,4.32,2.69
0.31,b'Premium',b'G',b'VS2',61.8,58.0,435.0,4.35,4.39,2.7
0.31,b'Premium',b'E',b'SI2',60.9,60.0,435.0,4.35,4.38,2.66
0.31,b'Very Good',b'H',b'SI1',58.7,60.0,435.0,4.43,4.47,2.61
0.31,b'Very Good',b'H',b'SI1',61.0,61.0,435.0,4.33,4.39,2.66
0.25,b'Good',b'F',b'VS1',63.6,57.0,435.0,4.01,4.04,2.56
0.31,b'Very Good',b'H',b'SI1',62.8,58.0,435.0,4.28,4.32,2.7
0.31,b'Premium',b'I',b'VS2',59.8,60.0,435.0,4.38,4.42,2.63
0.31,b'Ideal',b'E',b'SI2',61.3,55.0,435.0,4.34,4.37,2.67
0.31,b'Premium',b'I',b'VS2',60.8,58.0,435.0,4.34,4.37,2.65
0.31,b'Good',b'H',b'VS1',57.5,60.0,435.0,4.46,4.51,2.58
0.25,b'Very Good',b'E',b'VS2',63.3,56.0,436.0,4.01,4.05,2.55
0.25,b'Very Good',b'F',b'VS1',62.1,58.0,436.0,4.0,4.05,2.5
0.38,b'Very Good',b'F',b'VS2',61.3,57.0,685.0,4.67,4.7,2.87
0.31,b'Ideal',b'E',b'VS1',61.9,54.4,685.0,4.33,4.37,2.69
0.38,b'Ideal',b'E',b'SI1',62.1,55.0,685.0,4.64,4.67,2.89
0.31,b'Ideal',b'D',b'VS2',59.4,57.0,685.0,4.45,4.5,2.66
0.35,b'Very Good',b'D',b'VS2',62.8,58.0,685.0,4.47,4.51,2.82
0.41,b'Good',b'E',b'SI1',63.1,57.0,685.0,4.71,4.73,2.98
0.41,b'Ideal',b'I',b'VS1',61.9,55.0,685.0,4.78,4.82,2.97
0.41,b'Good',b'F',b'SI1',63.1,56.0,685.0,4.69,4.73,2.97
0.33,b'Ideal',b'E',b'VS1',60.6,57.0,686.0,4.49,4.52,2.73
0.42,b'Ideal',b'G',b'SI2',62.3,55.0,686.0,4.8,4.83,3.0
0.34,b'Premium',b'F',b'VS2',59.2,60.0,686.0,4.56,4.6,2.71
0.34,b'Ideal',b'F',b'VS2',62.1,55.0,686.0,4.47,4.51,2.79
0.34,b'Very Good',b'F',b'VS2',62.9,58.0,686.0,4.44,4.46,2.8
0.34,b'Ideal',b'F',b'VS2',61.0,57.0,686.0,4.48,4.5,2.74
0.34,b'Ideal',b'F',b'VS2',62.1,56.0,686.0,4.45,4.47,2.77
0.34,b'Premium',b'F',b'VS2',62.6,58.0,686.0,4.46,4.49,2.8
0.34,b'Ideal',b'F',b'VS2',62.1,56.0,686.0,4.47,4.51,2.79
0.34,b'Good',b'G',b'VS1',63.1,57.0,686.0,4.4,4.45,2.79
0.34,b'Premium',b'F',b'VS2',61.2,59.0,686.0,4.49,4.53,2.76
0.34,b'Ideal',b'F',b'VS2',62.6,54.0,686.0,4.46,4.48,2.8
0.34,b'Ideal',b'F',b'VS2',62.5,55.0,686.0,4.48,4.51,2.81
0.34,b'Ideal',b'F',b'VS2',61.6,57.0,686.0,4.47,4.53,2.77
0.34,b'Premium',b'F',b'VS2',62.6,59.0,686.0,4.44,4.48,2.79
0.34,b'Very Good',b'H',b'VVS2',62.7,59.0,686.0,4.43,4.47,2.79
0.34,b'Very Good',b'F',b'VS2',62.9,55.0,686.0,4.46,4.48,2.81
0.34,b'Ideal',b'H',b'VVS2',62.2,55.0,686.0,4.48,4.49,2.79
0.34,b'Premium',b'F',b'VS2',60.7,60.0,686.0,4.46,4.5,2.72
0.34,b'Very Good',b'F',b'VS2',62.3,57.0,686.0,4.44,4.48,2.78
0.34,b'Premium',b'F',b'VS2',61.2,59.0,686.0,4.47,4.52,2.75
0.34,b'Very Good',b'H',b'VVS2',63.0,55.0,686.0,4.44,4.48,2.81
0.34,b'Very Good',b'G',b'VS1',61.7,60.0,686.0,4.45,4.49,2.76
0.34,b'Ideal',b'H',b'VVS2',61.8,54.0,686.0,4.47,4.49,2.77
0.34,b'Very Good',b'H',b'VVS2',61.4,58.0,686.0,4.46,4.5,2.75
0.34,b'Very Good',b'G',b'VS1',60.4,61.0,686.0,4.48,4.53,2.72
0.39,b'Ideal',b'J',b'VVS2',62.0,54.5,687.0,4.67,4.7,2.9
0.31,b'Ideal',b'G',b'VVS2',61.3,56.0,687.0,4.37,4.41,2.69
0.31,b'Ideal',b'G',b'VVS2',61.5,56.0,687.0,4.38,4.4,2.7
0.31,b'Ideal',b'G',b'VVS2',61.8,54.0,687.0,4.36,4.38,2.7
0.31,b'Ideal',b'G',b'VVS2',61.8,56.0,687.0,4.37,4.4,2.71
0.31,b'Ideal',b'G',b'VVS2',60.9,56.0,687.0,4.4,4.43,2.69
0.31,b'Ideal',b'G',b'VVS2',62.2,54.0,687.0,4.35,4.39,2.72
0.31,b'Ideal',b'G',b'VVS2',62.1,54.0,687.0,4.38,4.41,2.73
0.31,b'Ideal',b'G',b'VVS2',62.4,54.0,687.0,4.37,4.38,2.73
0.31,b'Ideal',b'G',b'VVS2',60.8,56.0,687.0,4.41,4.44,2.69
0.3,b'Ideal',b'G',b'VVS2',62.5,53.8,687.0,4.26,4.3,2.68
0.33,b'Ideal',b'H',b'VVS1',61.4,53.0,687.0,4.5,4.55,2.78
0.31,b'Ideal',b'H',b'VVS1',61.6,55.0,687.0,4.37,4.4,2.7
0.31,b'Ideal',b'H',b'VVS1',61.9,55.0,687.0,4.38,4.41,2.72
0.31,b'Ideal',b'H',b'VVS1',62.6,53.0,687.0,4.35,4.41,2.74
0.31,b'Ideal',b'H',b'VVS1',61.6,55.0,687.0,4.37,4.4,2.7
0.31,b'Ideal',b'H',b'VVS1',62.3,54.0,687.0,4.37,4.4,2.73
0.31,b'Ideal',b'H',b'VVS1',62.2,54.0,687.0,4.34,4.37,2.71
0.31,b'Ideal',b'H',b'VVS1',62.3,53.0,687.0,4.35,4.38,2.72
0.31,b'Ideal',b'H',b'VVS1',62.0,54.0,687.0,4.34,4.37,2.7
0.31,b'Ideal',b'H',b'VVS1',61.4,54.0,687.0,4.4,4.43,2.71
0.24,b'Ideal',b'D',b'VS1',62.6,57.0,687.0,3.92,4.0,2.48
0.42,b'Good',b'G',b'SI1',63.1,56.0,687.0,4.75,4.79,3.01
0.4,b'Good',b'E',b'SI1',63.8,56.0,687.0,4.7,4.74,3.01
0.4,b'Good',b'E',b'SI1',63.7,57.0,687.0,4.66,4.69,2.98
0.4,b'Good',b'E',b'SI1',63.2,56.0,687.0,4.69,4.74,2.98
0.42,b'Very Good',b'G',b'SI1',61.6,61.0,687.0,4.79,4.82,2.96
0.4,b'Good',b'E',b'SI1',63.5,55.0,687.0,4.67,4.71,2.98
0.42,b'Premium',b'G',b'SI1',62.7,58.0,687.0,4.75,4.79,2.99
0.4,b'Good',b'F',b'SI1',63.6,56.0,687.0,4.63,4.68,2.96
0.42,b'Ideal',b'E',b'SI2',62.7,55.2,687.0,4.78,4.79,3.0
0.4,b'Very Good',b'E',b'SI1',61.4,58.0,687.0,4.77,4.81,2.94
0.4,b'Good',b'E',b'SI1',63.9,58.0,687.0,4.63,4.67,2.97
0.4,b'Good',b'I',b'VS1',63.5,55.0,687.0,4.67,4.71,2.98
0.4,b'Very Good',b'E',b'SI1',62.9,59.0,687.0,4.69,4.72,2.96
0.4,b'Premium',b'E',b'SI1',61.0,59.0,687.0,4.71,4.74,2.88
0.4,b'Very Good',b'E',b'SI1',62.2,62.0,687.0,4.66,4.69,2.91
0.4,b'Very Good',b'F',b'SI1',62.1,57.0,687.0,4.65,4.69,2.9
0.42,b'Very Good',b'G',b'SI1',63.0,55.0,687.0,4.77,4.81,3.02
0.4,b'Good',b'E',b'SI1',63.2,58.0,687.0,4.66,4.7,2.96
0.42,b'Very Good',b'G',b'SI1',60.6,62.0,687.0,4.82,4.85,2.93
0.4,b'Good',b'E',b'SI1',63.6,57.0,687.0,4.65,4.69,2.97
0.4,b'Very Good',b'E',b'SI1',62.0,61.0,687.0,4.67,4.71,2.91
0.4,b'Good',b'E',b'SI1',63.5,57.0,687.0,4.7,4.72,2.99
0.4,b'Good',b'E',b'SI1',63.2,56.0,687.0,4.65,4.69,2.95
0.4,b'Good',b'F',b'SI1',63.3,58.0,687.0,4.69,4.72,2.98
0.4,b'Very Good',b'E',b'SI1',60.8,62.0,687.0,4.72,4.76,2.88
0.4,b'Good',b'E',b'SI1',63.7,56.0,687.0,4.66,4.69,2.98
0.4,b'Very Good',b'F',b'SI1',62.9,58.0,687.0,4.69,4.72,2.96
0.4,b'Good',b'E',b'SI1',63.9,55.0,687.0,4.67,4.72,3.0
0.4,b'Good',b'E',b'SI1',63.3,56.0,687.0,4.68,4.74,2.98
0.4,b'Good',b'E',b'SI1',63.5,58.0,687.0,4.65,4.67,2.96
0.4,b'Good',b'F',b'SI1',63.1,58.0,687.0,4.66,4.69,2.95
0.4,b'Very Good',b'E',b'SI1',63.0,57.0,687.0,4.65,4.68,2.94
0.4,b'Very Good',b'E',b'SI1',61.7,60.0,687.0,4.68,4.72,2.9
0.34,b'Ideal',b'E',b'VS1',62.0,57.0,687.0,4.44,4.49,2.77
0.34,b'Ideal',b'D',b'VS2',61.6,55.0,687.0,4.48,4.54,2.78
0.34,b'Premium',b'D',b'VS2',59.3,59.0,687.0,4.55,4.59,2.71
0.3,b'Very Good',b'E',b'VVS2',62.5,61.0,688.0,4.23,4.28,2.66
0.28,b'Very Good',b'E',b'IF',59.6,55.0,688.0,4.24,4.31,2.55
0.32,b'Ideal',b'F',b'VS2',61.9,57.0,688.0,4.36,4.37,2.71
0.4,b'Ideal',b'F',b'SI2',61.8,53.0,688.0,4.77,4.74,2.94
0.41,b'Ideal',b'G',b'SI1',61.7,54.0,688.0,4.78,4.81,2.96
0.38,b'Ideal',b'G',b'SI1',61.2,58.0,688.0,4.64,4.67,2.85
0.23,b'Premium',b'D',b'VVS2',58.9,60.0,688.0,4.03,3.95,2.35
0.43,b'Very Good',b'E',b'SI2',61.8,60.0,688.0,4.83,4.85,2.99
0.41,b'Very Good',b'D',b'SI1',64.1,54.0,689.0,4.72,4.74,3.03
0.36,b'Ideal',b'H',b'VVS2',61.4,55.0,689.0,4.57,4.6,2.82
0.4,b'Ideal',b'E',b'SI2',62.2,53.0,689.0,4.73,4.76,2.95
0.36,b'Premium',b'G',b'SI1',61.8,59.0,689.0,4.57,4.55,2.82
0.36,b'Very Good',b'G',b'SI1',63.3,56.0,689.0,4.53,4.5,2.86
0.36,b'Premium',b'G',b'SI1',62.0,59.0,689.0,4.56,4.53,2.82
0.34,b'Premium',b'H',b'VS2',61.9,56.0,689.0,4.49,4.46,2.77
0.34,b'Ideal',b'H',b'VS2',60.5,56.0,689.0,4.58,4.54,2.76
0.34,b'Premium',b'H',b'VS2',59.0,59.0,689.0,4.61,4.55,2.7
0.34,b'Good',b'H',b'VS2',63.7,57.0,689.0,4.44,4.42,2.82
0.36,b'Ideal',b'G',b'SI1',62.7,55.0,689.0,4.59,4.54,2.86
0.36,b'Very Good',b'G',b'SI1',61.2,63.0,689.0,4.59,4.56,2.8
0.36,b'Premium',b'G',b'SI1',61.8,60.0,689.0,4.57,4.53,2.81
0.36,b'Premium',b'D',b'SI2',60.9,58.0,689.0,4.63,4.6,2.81
0.36,b'Premium',b'D',b'SI2',60.0,58.0,689.0,4.62,4.58,2.76
0.36,b'Ideal',b'D',b'SI2',62.0,56.0,689.0,4.6,4.56,2.84
0.36,b'Premium',b'D',b'SI2',61.2,59.0,689.0,4.59,4.56,2.8
0.36,b'Premium',b'D',b'SI2',61.5,60.0,689.0,4.6,4.54,2.81
0.36,b'Ideal',b'D',b'SI2',62.3,57.0,689.0,4.57,4.52,2.83
0.34,b'Ideal',b'I',b'VS1',62.6,56.0,689.0,4.47,4.44,2.79
0.34,b'Ideal',b'I',b'VS1',62.4,55.0,689.0,4.51,4.47,2.8
0.34,b'Premium',b'I',b'VS1',61.0,60.0,689.0,4.51,4.48,2.74
0.34,b'Premium',b'I',b'VS1',59.5,59.0,689.0,4.59,4.55,2.72
0.34,b'Ideal',b'H',b'VS2',62.2,56.0,689.0,4.53,4.48,2.8
0.34,b'Ideal',b'H',b'VS2',61.4,57.0,689.0,4.55,4.48,2.77
0.34,b'Ideal',b'H',b'VS2',62.5,54.0,689.0,4.54,4.49,2.82
0.34,b'Ideal',b'H',b'VS2',61.5,54.0,689.0,4.54,4.5,2.78
0.34,b'Premium',b'H',b'VS2',60.2,60.0,689.0,4.56,4.51,2.73
0.34,b'Premium',b'H',b'VS2',61.3,60.0,689.0,4.53,4.47,2.76
0.34,b'Premium',b'H',b'VS2',61.1,58.0,689.0,4.5,4.47,2.74
0.34,b'Premium',b'H',b'VS2',61.7,60.0,689.0,4.51,4.47,2.77
0.34,b'Very Good',b'H',b'VS2',63.2,55.0,689.0,4.5,4.46,2.83
0.34,b'Ideal',b'H',b'VS2',61.7,57.0,689.0,4.48,4.46,2.76
0.34,b'Premium',b'H',b'VS2',62.4,60.0,689.0,4.44,4.41,2.76
0.34,b'Very Good',b'H',b'VS2',63.1,56.0,689.0,4.46,4.41,2.8
0.34,b'Premium',b'H',b'VS2',61.9,60.0,689.0,4.46,4.42,2.75
0.34,b'Premium',b'H',b'VS2',62.6,60.0,689.0,4.46,4.42,2.78
0.34,b'Ideal',b'H',b'VS2',62.6,54.0,689.0,4.5,4.45,2.8
0.34,b'Very Good',b'H',b'VS2',63.3,56.0,689.0,4.45,4.39,2.8
0.34,b'Good',b'H',b'VS1',64.0,58.0,689.0,4.49,4.45,2.86
0.3,b'Good',b'D',b'VVS2',64.2,55.0,689.0,4.23,4.28,2.73
0.4,b'Premium',b'D',b'SI1',60.9,60.0,689.0,4.74,4.78,2.9
0.4,b'Very Good',b'D',b'SI1',63.0,59.0,690.0,4.69,4.7,2.96
0.42,b'Ideal',b'I',b'SI1',61.6,55.0,690.0,4.83,4.85,2.98
0.41,b'Ideal',b'F',b'SI1',62.2,54.0,690.0,4.78,4.8,2.98
0.4,b'Ideal',b'D',b'SI1',60.6,57.0,690.0,4.75,4.82,2.9
0.3,b'Very Good',b'G',b'VVS1',61.3,56.0,691.0,4.34,4.37,2.67
0.3,b'Very Good',b'G',b'VVS1',60.7,57.0,691.0,4.35,4.37,2.65
0.43,b'Very Good',b'I',b'SI2',61.5,54.0,691.0,4.86,4.89,3.0
0.3,b'Very Good',b'H',b'IF',62.3,56.0,691.0,4.3,4.33,2.68
0.44,b'Ideal',b'E',b'SI2',62.0,54.0,691.0,4.9,4.94,3.05
0.42,b'Ideal',b'F',b'SI1',61.6,56.0,691.0,4.81,4.83,2.97
0.33,b'Very Good',b'G',b'VVS2',61.9,56.0,692.0,4.46,4.49,2.77
0.33,b'Very Good',b'G',b'VVS2',61.4,55.0,692.0,4.46,4.5,2.75
0.33,b'Very Good',b'H',b'VVS1',62.5,55.0,692.0,4.43,4.47,2.78
0.31,b'Very Good',b'D',b'VS2',61.6,55.0,692.0,4.37,4.4,2.7
0.32,b'Ideal',b'G',b'VVS2',61.4,56.0,692.0,4.42,4.44,2.72
0.32,b'Ideal',b'H',b'VVS1',62.7,55.0,692.0,4.37,4.4,2.75
0.34,b'Ideal',b'E',b'VS2',62.5,55.0,692.0,4.45,4.48,2.79
0.33,b'Ideal',b'D',b'VS2',61.8,55.0,692.0,4.43,4.44,2.74
0.31,b'Ideal',b'D',b'VS2',62.8,54.0,692.0,4.32,4.34,2.72
0.31,b'Ideal',b'D',b'VS2',60.8,56.0,692.0,4.39,4.42,2.68
0.34,b'Ideal',b'F',b'VS1',61.1,57.0,692.0,4.51,4.55,2.77
0.31,b'Ideal',b'E',b'VS1',61.3,55.0,692.0,4.36,4.38,2.68
0.33,b'Ideal',b'E',b'VS1',61.5,56.0,692.0,4.45,4.5,2.75
0.31,b'Ideal',b'E',b'VS1',61.8,55.0,692.0,4.36,4.38,2.7
0.31,b'Ideal',b'E',b'VS1',61.1,54.0,692.0,4.37,4.4,2.68
0.4,b'Ideal',b'I',b'SI1',61.2,55.0,692.0,4.77,4.8,2.93
0.4,b'Ideal',b'G',b'SI1',62.0,55.0,692.0,4.72,4.76,2.94
0.31,b'Ideal',b'D',b'SI1',61.5,55.0,692.0,4.38,4.4,2.7
0.41,b'Premium',b'I',b'SI2',61.6,59.0,692.0,4.79,4.76,2.94
0.41,b'Very Good',b'I',b'SI2',63.5,57.0,692.0,4.72,4.7,2.99
0.37,b'Premium',b'E',b'VS2',61.0,59.0,692.0,4.6,4.65,2.82
0.41,b'Very Good',b'J',b'VS1',61.8,56.0,693.0,4.75,4.79,2.95
0.38,b'Very Good',b'G',b'VS1',61.9,54.0,693.0,4.65,4.69,2.89
0.3,b'Ideal',b'H',b'VS1',61.5,57.0,693.0,4.27,4.31,2.64
0.38,b'Ideal',b'F',b'SI1',62.5,53.7,693.0,4.64,4.66,2.91
0.38,b'Ideal',b'E',b'SI1',61.8,53.8,693.0,4.63,4.67,2.88
0.33,b'Premium',b'H',b'VS1',59.0,62.0,693.0,4.52,4.49,2.66
0.33,b'Premium',b'H',b'VS1',62.4,60.0,693.0,4.42,4.39,2.75
0.33,b'Premium',b'G',b'VS2',61.3,61.0,693.0,4.47,4.43,2.73
0.33,b'Premium',b'E',b'SI1',59.1,59.0,693.0,4.59,4.54,2.7
0.33,b'Very Good',b'E',b'SI1',63.1,56.0,693.0,4.45,4.42,2.8
0.27,b'Good',b'D',b'VVS2',64.3,55.0,693.0,4.14,4.09,2.65
0.33,b'Fair',b'F',b'VVS2',65.7,54.0,693.0,4.37,4.3,2.85
0.38,b'Ideal',b'F',b'VS2',61.2,57.0,693.0,4.64,4.67,2.85
0.38,b'Good',b'E',b'VS2',63.2,57.0,693.0,4.59,4.62,2.91
0.4,b'Very Good',b'E',b'VS2',63.0,59.0,693.0,4.66,4.68,2.94
0.33,b'Very Good',b'F',b'VVS2',63.5,54.0,694.0,4.42,4.37,2.79
0.3,b'Very Good',b'F',b'VVS2',62.4,57.0,694.0,4.25,4.27,2.66
0.4,b'Very Good',b'F',b'SI1',59.6,58.0,694.0,4.81,4.82,2.87
0.39,b'Very Good',b'G',b'SI1',62.5,55.0,694.0,4.68,4.7,2.93
0.4,b'Very Good',b'E',b'SI1',62.2,56.0,694.0,4.71,4.74,2.94
0.4,b'Very Good',b'D',b'SI1',63.8,54.0,694.0,4.68,4.75,3.01
0.3,b'Ideal',b'F',b'VVS2',61.8,55.0,694.0,4.33,4.35,2.68
0.3,b'Ideal',b'F',b'VVS2',61.6,53.0,694.0,4.35,4.39,2.69
0.3,b'Ideal',b'F',b'VVS2',61.5,55.0,694.0,4.33,4.35,2.67
0.3,b'Ideal',b'F',b'VVS2',61.4,56.0,694.0,4.32,4.35,2.66
0.3,b'Ideal',b'F',b'VVS2',62.1,57.0,694.0,4.25,4.28,2.65
0.3,b'Ideal',b'F',b'VVS2',61.7,56.0,694.0,4.32,4.34,2.67
0.3,b'Ideal',b'F',b'VVS2',62.1,57.0,694.0,4.27,4.29,2.66
0.3,b'Ideal',b'F',b'VVS2',61.5,58.0,694.0,4.3,4.35,2.66
0.3,b'Ideal',b'F',b'VVS2',61.8,57.0,694.0,4.28,4.33,2.66
0.3,b'Ideal',b'F',b'VVS2',62.5,56.0,694.0,4.28,4.33,2.69
0.3,b'Ideal',b'E',b'VS1',62.1,58.0,694.0,4.26,4.28,2.65
0.3,b'Ideal',b'E',b'VS1',62.5,56.0,694.0,4.27,4.31,2.68
0.3,b'Ideal',b'E',b'VS1',61.3,58.0,694.0,4.29,4.32,2.64
0.3,b'Ideal',b'E',b'VS1',61.9,58.0,694.0,4.27,4.29,2.65
0.44,b'Ideal',b'G',b'SI2',61.1,55.0,694.0,4.93,4.95,3.02
0.4,b'Ideal',b'F',b'SI1',62.0,57.0,694.0,4.72,4.76,2.94
0.4,b'Ideal',b'F',b'SI1',61.9,57.0,694.0,4.71,4.76,2.93
0.4,b'Ideal',b'F',b'SI1',62.0,54.0,694.0,4.76,4.79,2.96
0.4,b'Ideal',b'E',b'SI1',62.4,53.0,694.0,4.73,4.75,2.96
0.38,b'Ideal',b'E',b'SI1',61.0,56.0,694.0,4.68,4.69,2.86
0.4,b'Ideal',b'E',b'SI1',62.4,54.0,694.0,4.72,4.74,2.95
0.33,b'Premium',b'I',b'IF',62.1,58.0,694.0,4.39,4.43,2.74
0.33,b'Ideal',b'I',b'IF',62.1,55.0,694.0,4.41,4.44,2.75
0.33,b'Very Good',b'I',b'IF',59.0,61.0,694.0,4.49,4.56,2.67
0.44,b'Good',b'J',b'VS1',63.2,57.0,694.0,4.82,4.86,3.06
0.33,b'Ideal',b'I',b'IF',61.6,55.0,694.0,4.46,4.47,2.75
0.33,b'Ideal',b'I',b'IF',61.4,56.0,694.0,4.41,4.45,2.72
0.33,b'Very Good',b'I',b'IF',62.0,58.0,694.0,4.44,4.46,2.76
0.44,b'Very Good',b'J',b'VS1',61.9,57.0,694.0,4.83,4.9,3.01
0.44,b'Good',b'J',b'VS1',63.1,57.0,694.0,4.83,4.87,3.06
0.33,b'Ideal',b'I',b'IF',61.8,55.0,694.0,4.46,4.47,2.76
0.33,b'Ideal',b'I',b'IF',62.2,56.0,694.0,4.42,4.45,2.76
0.3,b'Very Good',b'F',b'VVS1',61.6,56.0,694.0,4.34,4.36,2.68
0.37,b'Very Good',b'H',b'VS1',59.8,59.0,695.0,4.66,4.7,2.8
0.4,b'Good',b'I',b'VS2',64.1,57.0,695.0,4.65,4.61,2.97
0.31,b'Ideal',b'F',b'VVS2',61.3,56.0,695.0,4.38,4.39,2.69
0.31,b'Ideal',b'E',b'VS2',59.8,57.0,695.0,4.43,4.46,2.65
0.32,b'Ideal',b'F',b'VS1',61.2,56.2,695.0,4.41,4.44,2.71
0.31,b'Ideal',b'F',b'VS1',61.8,56.0,695.0,4.33,4.36,2.68
0.31,b'Ideal',b'F',b'VS1',61.2,57.0,695.0,4.36,4.39,2.68
0.31,b'Ideal',b'F',b'VS1',61.6,56.0,695.0,4.33,4.36,2.68
0.31,b'Ideal',b'F',b'VS1',60.7,56.0,695.0,4.37,4.39,2.66
0.38,b'Ideal',b'G',b'SI1',60.6,57.0,695.0,4.71,4.76,2.87
0.38,b'Ideal',b'G',b'SI1',61.5,55.0,695.0,4.66,4.68,2.87
0.34,b'Ideal',b'I',b'IF',61.6,54.0,695.0,4.5,4.53,2.78
0.34,b'Ideal',b'I',b'IF',61.9,55.0,695.0,4.5,4.52,2.79
0.34,b'Ideal',b'I',b'IF',61.3,55.0,695.0,4.52,4.55,2.78
0.34,b'Ideal',b'I',b'IF',62.1,54.0,695.0,4.49,4.53,2.8
0.31,b'Premium',b'G',b'VS1',60.4,59.0,695.0,4.41,4.37,2.65
0.31,b'Ideal',b'G',b'VS1',61.9,56.0,695.0,4.38,4.34,2.7
0.31,b'Premium',b'G',b'VS1',62.1,58.0,695.0,4.36,4.31,2.69
0.31,b'Ideal',b'G',b'VS1',62.7,57.0,695.0,4.34,4.31,2.71
0.31,b'Fair',b'G',b'VS1',64.6,55.0,695.0,4.31,4.26,2.77
0.25,b'Very Good',b'D',b'VVS2',59.5,56.0,696.0,4.14,4.19,2.48
0.39,b'Very Good',b'I',b'VS2',60.2,61.0,696.0,4.74,4.79,2.87
0.32,b'Very Good',b'F',b'VS1',62.3,55.0,696.0,4.38,4.42,2.74
0.32,b'Very Good',b'F',b'VS1',61.3,55.0,696.0,4.41,4.44,2.71
0.33,b'Very Good',b'D',b'VS1',60.1,59.0,696.0,4.46,4.49,2.69
0.39,b'Very Good',b'H',b'SI1',58.4,63.0,696.0,4.8,4.85,2.82
0.32,b'Ideal',b'G',b'VS1',59.8,57.9,696.0,4.44,4.47,2.67
0.31,b'Ideal',b'D',b'VS1',61.6,54.0,696.0,4.33,4.37,2.68
0.43,b'Ideal',b'G',b'SI2',62.3,53.0,696.0,4.84,4.86,3.02
0.4,b'Ideal',b'E',b'SI1',61.9,57.0,696.0,4.74,4.76,2.94
0.43,b'Good',b'I',b'VS2',58.0,57.0,696.0,4.96,5.01,2.89
0.34,b'Good',b'F',b'VS1',60.6,63.0,696.0,4.46,4.59,2.74
0.37,b'Very Good',b'G',b'VS1',58.3,62.0,696.0,4.72,4.75,2.76
0.37,b'Very Good',b'F',b'VS2',59.2,61.0,696.0,4.63,4.69,2.76
0.37,b'Premium',b'F',b'VS2',60.5,59.0,696.0,4.62,4.67,2.81
0.37,b'Very Good',b'F',b'VS2',59.7,62.0,696.0,4.68,4.7,2.8
0.34,b'Very Good',b'E',b'VS2',62.7,56.0,696.0,4.48,4.51,2.82
0.34,b'Ideal',b'E',b'VS2',61.8,57.0,696.0,4.48,4.52,2.78
0.34,b'Good',b'E',b'VS2',63.8,56.0,696.0,4.44,4.49,2.85
0.3,b'Very Good',b'D',b'VS1',63.5,55.0,697.0,4.24,4.29,2.71
0.38,b'Ideal',b'H',b'SI1',61.2,56.0,697.0,4.7,4.74,2.89
0.39,b'Ideal',b'F',b'SI1',61.8,57.0,697.0,4.68,4.73,2.91
0.39,b'Ideal',b'F',b'SI1',60.1,58.0,697.0,4.74,4.78,2.86
0.34,b'Very Good',b'D',b'VS2',59.5,56.0,698.0,4.55,4.59,2.72
0.41,b'Very Good',b'G',b'SI1',62.4,56.0,698.0,4.75,4.77,2.97
0.32,b'Ideal',b'G',b'VVS2',61.3,55.0,698.0,4.4,4.44,2.71
0.32,b'Ideal',b'G',b'VVS2',61.2,58.0,698.0,4.39,4.43,2.7
0.33,b'Ideal',b'H',b'VVS1',60.2,60.0,698.0,4.49,4.52,2.71
0.32,b'Ideal',b'H',b'VVS1',61.4,55.0,698.0,4.4,4.46,2.72
0.39,b'Ideal',b'I',b'VS2',60.8,56.0,698.0,4.72,4.75,2.88
0.43,b'Ideal',b'F',b'SI2',61.6,55.0,698.0,4.87,4.9,3.01
0.39,b'Ideal',b'H',b'SI1',61.5,56.0,698.0,4.69,4.71,2.89
0.31,b'Ideal',b'G',b'VS2',61.4,57.0,698.0,4.45,4.35,2.7
0.31,b'Premium',b'G',b'VS2',59.0,60.0,698.0,4.41,4.37,2.59
0.31,b'Premium',b'G',b'VS2',61.0,56.0,698.0,4.37,4.35,2.66
