ID,Name,Brewery,Beer Name (Full),Description,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,number_of_reviews,Style
332,Singha,"Boon Rawd Brewery Co., Ltd","Boon Rawd Brewery Co., Ltd Singha","Notes:""100% barley malt beer""\t",5.0,18.0,25.0,39.0,33.0,6.0,19.0,32.0,21.0,4.0,19.0,31.0,4.0,74.0,2.779097,3.014252,3.053444,3.007126,3.200713,421.0,1
215,Coolship Red,Allagash Brewing Company,Allagash Brewing Company Allagash Coolship Red,Notes:Spontaneous beer aged with raspberries.\t,6.2,15.0,21.0,40.0,18.0,7.0,2.0,74.0,113.0,1.0,83.0,10.0,3.0,10.0,4.339286,4.214286,4.25,4.375,4.428571,28.0,13
220,Devil's Heart Of Gold,Perennial Artisan Ales,Perennial Artisan Ales Heart Of Gold,"Notes:The name ""Devil’s Heart of Gold"" comes from what they call the ""Devil’s Cut"". When a bourbon ages in a barrel, a portion of the bourbon evaporates - this is called the ""Angel’s share"". Another portion of the bourbon gets absorbed into the new oak barrel - this is called the ""Devil’s cut"". Therefore, the Heart of Gold beer aging in the barrel starts to absorb back some of the Devil’s Cut and hence the name ""Devil’s Heart of Gold"". We took our Heart of Gold and aged it in a Knob Creek 9-year old barrel from our friends at The Wine and Cheese Place in October 2011. The beer rested in these barrels for 7 months. 204 bottles will be released exclusively at The Wine and Cheese Place.\t",10.0,45.0,85.0,4.0,36.0,46.0,3.0,53.0,6.0,0.0,15.0,4.0,18.0,95.0,4.0,4.125,4.125,4.125,4.375,4.0,16
541,Stroh's,Pabst Brewing Company,Pabst Brewing Company Stroh's,"Notes:Stroh's American Lager is a full-bodied beer that upholds the Stroh family's rich brewing tradition and the Detroit spirit. Brewed in Milwaukee, WI with American grown Galena and Cascade hops, Stroh's American Lager delivers an excellence in taste that is balanced to perfection.\t",4.6,,18.0,,20.0,8.0,,24.0,6.0,3.0,5.0,49.0,11.0,51.0,2.701571,2.900524,2.884817,3.013089,3.264398,,6
476,DreamWeaver Wheat,Tröegs Brewing Company,Tröegs Brewing Company DreamWeaver Wheat,"Notes:The dream begins with open top fermentation. At high krausen a foamy, rocky yeast head crests the sides of the fermenter releasing notes of black pepper and spicy clove. Unfiltered and cloudy with yeast, it's slightly tart & downright refreshing.15 IBU55% WheatHops: German Northern Brewer\t",4.8,10.0,15.0,7.0,,7.0,10.0,9.0,17.0,1.0,36.0,17.0,47.0,28.0,3.8,3.704464,3.744643,3.803571,4.004464,560.0,14
484,Wood Ya Honey,Jackie O's Pub & Brewery,Jackie O's Pub & Brewery Wood Ya Honey,Notes:,12.0,45.0,85.0,9.0,75.0,89.0,11.0,124.0,11.0,2.0,27.0,11.0,27.0,170.0,4.02,3.92,4.04,4.2,3.84,25.0,16
324,God Jul,Nøgne Ø - Det Kompromissløse Bryggeri A/S,Nøgne Ø - Det Kompromissløse Bryggeri A/S God Jul,"Notes:In the US this is called ""Winter Ale"". A dark ale brewed specially for the Christmas season, with a rich, complex taste of caramel. This is a strong, dark and rather sweet Christmas Beer – just the way we think a Christmas beer should be.19°P, 30 IBU.Ingredients: Lager, Munich, caramel, black, and chocolate malt; Chinook, Columbus, and Centennial hops; English ale yeast, and our local Grimstad water.\t",8.5,35.0,50.0,20.0,112.0,41.0,78.0,126.0,43.0,0.0,51.0,78.0,44.0,160.0,4.034759,4.171123,4.080214,4.13369,4.090909,187.0,8
607,Raison D'Être,Dogfish Head Brewery,Dogfish Head Brewery Raison D'etre,"Notes:A deep mahogany, Belgian-style brown ale brewed with beet sugar, raisins and Belgian-style yeast.We began brewing this one at our pub in 1996 (we began packaging and selling it sometime in 1998) as the answer to the question, ""What beer should I enjoy with a wood-grilled steak?"" Raison D'Etre fits the bill. It's as tasty and complex as a fine red wine.In the Quick Sip Clip video, Sam talks about Raison D'Etre inside the new cellars for our 600-bbl fermentation tanks. The cellars were designed specifically to allow sterile yeast management. The system also allows us to automatically dose the yeast into the fermentation tanks. At Dogfish, we use multiple strains of yeast for our different beers, so we are acutely aware of all that can go wrong when you don't love and protect the yeast.25 IBU\t",,25.0,50.0,,41.0,27.0,19.0,105.0,31.0,1.0,67.0,13.0,10.0,,3.633216,3.752934,3.675763,3.700117,3.568075,1704.0,7
524,2XSTOUT,Southern Tier Brewing Company,Southern Tier Brewing Company 2X Stout,Notes:,7.5,15.0,25.0,11.0,89.0,13.0,35.0,62.0,10.0,,7.0,17.0,7.0,86.0,3.45,3.7,3.75,3.7,3.575,20.0,15
447,Barbãr (Belgian Honey Ale),Brasserie Lefèbvre SA,Brasserie Lefèbvre SA Barbãr (Belgian Honey Ale),Notes:,8.0,20.0,40.0,13.0,25.0,,19.0,84.0,21.0,1.0,22.0,41.0,13.0,84.0,3.8,3.859259,3.751852,3.833333,3.788889,,0
227,It's Alive!,Mikkeller ApS,Mikkeller ApS It's Alive!,"Notes:Brewed at De Proef Brouwerij, Lochristi-Hijfte, Belgium.Ingredients: Water, malt (pale and cara), light candy, hops (hallertauer and styrian goldings), yeast and brettanomyces.\t",8.0,20.0,40.0,30.0,33.0,,33.0,97.0,118.0,0.0,84.0,53.0,8.0,37.0,3.888889,3.944444,3.680556,3.652778,3.663194,144.0,0
666,Piraat,Brouwerij Van Steenberge N.V.,Brouwerij Van Steenberge N.V. Piraat 9,"Notes:Belgian Strong Pale Ale, re-fermented with Bordeaux wine yeast\t",10.5,20.0,40.0,13.0,48.0,40.0,23.0,111.0,58.0,6.0,82.0,23.0,34.0,86.0,3.666667,4.0,3.833333,,4.166667,,0
385,Pyramid Hefeweizen,"Pyramid Breweries, Inc.","Pyramid Breweries, Inc. Haywire Hefeweizen",Notes:,5.2,10.0,15.0,18.0,18.0,1.0,17.0,23.0,39.0,0.0,55.0,20.0,19.0,40.0,2.948068,3.306763,3.144928,2.995169,3.248792,414.0,14
631,Wheat Wine,Portsmouth Brewery,Portsmouth Brewery Portsmouth Wheat Wine,Notes:A toffee-like flavor predominates this bold & assertive wheat ale.\t,,45.0,85.0,6.0,58.0,47.0,21.0,135.0,84.0,0.0,88.0,26.0,,96.0,3.967742,3.887097,,4.048387,4.008065,62.0,16
143,Affligem Noël,Brouwerij De Smedt / Brouwerij Affligem,Brouwerij De Smedt / Brouwerij Affligem Affligem Noël,Notes:,9.0,25.0,50.0,13.0,,45.0,19.0,124.0,47.0,0.0,91.0,15.0,66.0,75.0,4.070968,4.101613,4.016129,4.145161,4.062903,310.0,7
207,Ring Neck Braun Ale,Brau Brothers Brewing Co. LLC,Brau Brothers Brewing Co. LLC Ring Neck Braun Ale,Notes:,6.8,15.0,,13.0,100.0,9.0,28.0,,17.0,,27.0,25.0,5.0,133.0,3.9,3.785714,3.85,3.971429,3.942857,70.0,4
569,Mogul Madness Ale,Rogue Ales,Rogue Ales Mogul Madness Ale,"Notes:15 Ingredients:C-123, C-150, Kilncoffee, Carofa's Special 2 & Rogue Micro Barley Farm Dare & RiskMalts: Newport, Simcoe, Crystal 90, Amarillo & Rogue Micro Hopyard Revolution, Liberty & Freedom Hops; Pacman Yeast from Hood River & Free Range Coastal Water.16.5º PLATO68 IBU77.7 AA36º Lovibond\t",6.6,35.0,,13.0,62.0,43.0,109.0,58.0,27.0,0.0,31.0,124.0,17.0,105.0,3.743478,4.017391,3.76087,3.756522,,115.0,8
512,St. Louis Premium Framboise,Brouwerij Van Honsebrouck N.V.,Brouwerij Van Honsebrouck N.V. St. Louis Premium Framboise,Notes:,4.5,15.0,21.0,22.0,28.0,8.0,7.0,159.0,84.0,0.0,115.0,9.0,9876.0,17.0,3.675676,3.743243,3.364865,3.513514,3.581081,37.0,13
233,Steinlager,New Zealand Breweries Limited,New Zealand Breweries Limited Steinlager,Notes:,4.8,18.0,25.0,23.0,26.0,6.0,33.0,24.0,18.0,2.0,16.0,50.0,5.0,48.0,2.612676,3.098592,2.917254,2.848592,3.007042,284.0,1
560,Portsmouth Black Cat Stout,Portsmouth Brewery,Portsmouth Brewery Portsmouth Black Cat Stout,"Notes:Yes, Arthur, there is another stout. Our Irish-style ""dry"" stout is brewed with four different malts, roasted barley and Chinook hops. It is big, bold, smooth & tasty, and we think it's the best thing on either side of St. James Gate.\t",5.5,30.0,40.0,30.0,128.0,8.0,68.0,58.0,7.0,0.0,8.0,29.0,12.0,104.0,3.984211,4.089474,3.931579,4.089474,4.152632,95.0,5
144,Paracelsus Zwickl,Stieglbrauerei zu Salzburg GmbH,Stieglbrauerei zu Salzburg GmbH Paracelsus Zwickl,Notes:,5.0,,40.0,,54.0,9.0,44.0,65.0,61.0,1.0,,,10.0,100.0,3.714286,3.928571,3.952381,3.97619,4.02381,21.0,12
269,Pater 6,Brouwerij St. Bernardus NV,Brouwerij St. Bernardus NV St. Bernardus Pater 6,Notes:,6.7,,30.0,20.0,46.0,23.0,15.0,84.0,30.0,1.0,62.0,7.0,22.0,64.0,4.033273,4.163669,4.031475,4.121403,4.168165,556.0,2
165,Stille Nacht,Brouwerij De Dolle Brouwers,Brouwerij De Dolle Brouwers De Dolle Stille Nacht,"Notes:Stille Nacht (Silent Night) is a prestige beer from De Dolle Brouwers, brewed for Christmas. It has a very potent beer (12% alc/vol). It has been boiling for many hours, brewed with pale malt with white candy sugar in the kettle. The Nugget hops gives an extra bitterness to balance the extreme sweetness due to the density. The taste triangle is completed with some acidity of the fermentation. It is a very interesting beer to age. We have samples of every bottling we have done so far and aging hasn't decreased the quality of this beer. Keep some samples at 10°C and mark the year on the cap with an alcohol marker. Cheers!!\t",12.0,,40.0,11.0,41.0,52.0,16.0,108.0,74.0,1.0,95.0,22.0,49.0,38.0,4.126398,3.970917,4.016779,4.14877,3.864653,447.0,0
383,Fish Tale Winterfish,Fish Brewing Company / Fishbowl Brewpub,Fish Brewing Company / Fishbowl Brewpub Fish Tale Winterfish,Notes:,7.5,35.0,50.0,,36.0,50.0,70.0,72.0,59.0,0.0,81.0,110.0,18.0,73.0,3.902299,3.885057,3.862069,3.902299,3.87931,87.0,8
185,Winter Ale,Summit Brewing Company,Summit Brewing Company Summit Winter Ale,"Notes:OG 14.6° Plato36 IBUsMalts: Harrington, Caramel, Carafa IIHops: Willamette, Fuggle, Tettenanger\t",6.1,35.0,50.0,11.0,77.0,,62.0,78.0,20.0,2.0,36.0,49.0,27.0,121.0,3.572917,3.889583,,3.7875,3.789583,240.0,8
342,Hoegaarden Grand Cru,Brouwerij van Hoegaarden,Brouwerij van Hoegaarden Hoegaarden Grand Cru,Notes:,8.5,20.0,40.0,13.0,36.0,49.0,9876.0,46.0,58.0,,70.0,20.0,55.0,35.0,4.023669,3.934911,4.008876,3.988166,3.95858,169.0,0
286,West Bank Pub Ale,Minneapolis Town Hall Brewery,Minneapolis Town Hall Brewery West Bank Pub Ale,Notes:British style pale ale featuring the the rich character of UK Golden Promise malt with a distinct finish from the use of British Fuggles and Golding hops.\t,4.8,20.0,35.0,18.0,44.0,6.0,86.0,39.0,59.0,1.0,70.0,,,,,3.888889,3.877778,3.766667,3.988889,45.0,3
586,Bobo's Robust Porter,Big Sky Brewing Company,Big Sky Brewing Company Bobo's Robust Porter,"Notes:A small bottle with big flavor! Brewed with six different malts and generously hopped, robust doesn't really begin to describe this beer. Smooth chocolate flavors with hints of Coffee, Caramel and Vanilla. Hop presence is copious and is matched by rich malt flavors.32 IBU\t",5.8,,40.0,13.0,,10.0,85.0,85.0,9.0,0.0,7.0,35.0,15.0,159.0,3.771739,4.01087,3.836957,3.891304,3.880435,46.0,10
259,The Mad Elf,Tröegs Brewing Company,Tröegs Brewing Company Tröegs Mad Elf,"Notes:Hop Bitterness (IBU's) : 15Color (SRM) : Ruby RedAvailability: Seasonal, 12 oz. & 3L bottles, 1/2 and 1/6 kegs (contact your local retailer to pre-order)Malts: Pilsner, Munich, ChocolateHops: Saaz, HallertauYeast: Spicy YeastPennsylvania Honey West Coast Cherries\t",11.0,25.0,50.0,10.0,35.0,30.0,24.0,71.0,16.0,0.0,57.0,19.0,20.0,53.0,3.879944,3.836158,3.798493,3.925612,3.816384,1062.0,7
112,Dragoon's Irish Dry Stout,Moylan's Brewery,Moylan's Brewery Moylans Dragoons Dry Irish Stout,Notes:,4.3,30.0,40.0,41.0,105.0,6.0,,56.0,10.0,0.0,9.0,22.0,4.0,121.0,,3.927215,3.772152,3.879747,3.987342,158.0,5
135,Lionshead Pilsner,"Lion Brewery, Inc.","Lion Brewery, Inc. Lionshead Pilsner","Notes:This deluxe American Pilsner is brewed with premium American malt, and a perfect touch of American grown hops. The Lionshead family of beers is brewed using our state of the art brew kettle and our century old brewhouse. Lionshead has a crisp, dry mouth feel with a subtle touch of sweet overtones.\t",4.5,8.0,18.0,21.0,34.0,7.0,16.0,39.0,11.0,1.0,8.0,17.0,9876.0,44.0,2.817308,2.980769,3.048077,3.080128,,156.0,6
128,Zeppelin Bier,Brauerei Max Leibinger GmbH,Brauerei Max Leibinger GmbH Zeppelin Bier,"Notes:Our Zeppelin Beer is a so-called ""Kellerbier"". The name ""Kellerbier"" has historical roots, dating back to the time when beer was still served directly from the cellar. It is an unfiltered, naturally cloudy beer with a low carbon dioxide content, and it contains all of the natural sediment. As a result, Kellerbier is rich in valuable nutrients such as yeast, protein, minerals and vitamins.Following the old family tradition, Zeppelin beer is brewed in accordance with the German Purity Law of 1516. As with all of our beers, we use the world-famous Tettnanger aromatic hops, high-quality barley grown in upper Swabia and pure water from the uplands of the Alps. We give the dark amber Zeppelin beer seven weeks to quietly mature. The result is a fully flavoured, mildly malty Kellerbier of the highest quality and goodness with an alcohol content of 5.2 percent. It’s a beer which is almost unrivaled in taste, thanks to its extremely delicately spiced, original flavor.\t",5.2,20.0,40.0,13.0,52.0,18.0,36.0,71.0,,0.0,32.0,52.0,9.0,117.0,3.368421,3.736842,3.763158,,3.684211,19.0,12
270,Samuel Adams Old Fezziwig AleBoston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams) Samuel Adams Old Fezziwig Ale,"Notes:Old Fezziwig, Rich & Sweet: Like the character that inspired it. This beer is festive and worthy of a celebration all its own. Bursting with spices of the season, its full body accompanies a deep malt character, with notes of sweet toffee and rich, dark caramel.\t",5.9,9876.0,50.0,6.0,35.0,6.0,18.0,49.0,11.0,0.0,21.0,10.0,64.0,78.0,3.777236,3.906911,3.747561,3.843089,3.810163,1230.0,8
242,Roggenschnizzle,The Bier Brewery,The Bier Brewery Roggenschnizzle,Notes:,5.8,10.0,,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,9.0,4.25,4.25,4.5,4.5,4.5,,9
603,Younger's Special Bitter,Rogue Ales,Rogue Ales Younger's Special Bitter,Notes:,4.8,20.0,35.0,20.0,69.0,14.0,74.0,44.0,24.0,0.0,20.0,84.0,13.0,89.0,3.826087,3.846154,3.829431,3.948161,4.031773,299.0,3
531,17 Grande Réserve,Unibroue,Unibroue 17 Grande Réserve,"Notes:This French oak aged, bottle refermented dark ale has a remarkable and complex flavor profile. Its Grande Réserve appellation is a fitting endorsement of its exceptional aging qualities.\t",10.0,25.0,50.0,6.0,,28.0,9876.0,,9876.0,0.0,78.0,11.0,50.0,83.0,4.227273,4.272727,4.181818,4.272727,4.272727,11.0,7
611,Belle Vue Kriek,Brasserie Belle-Vue,Brasserie Belle-Vue Belle Vue Kriek,Notes:,5.2,15.0,21.0,6.0,25.0,9876.0,5.0,71.0,44.0,0.0,62.0,7.0,0.0,3.0,3.592742,3.891129,3.423387,3.46371,3.455645,124.0,13
321,Dundee English-Style Ale,Genesee Brewing Co. / Dundee Brewing Co.,Genesee Brewing Co. / Dundee Brewing Co. Dundee English-Style Ale,Notes:,5.1,20.0,40.0,19.0,39.0,9.0,24.0,48.0,27.0,0.0,36.0,50.0,7.0,80.0,3.315789,3.605263,3.473684,9876.0,3.421053,19.0,11
622,Super Bock,UNICER União Cervejeira S.A.,UNICER União Cervejeira S.A. Super Bock,Notes:,5.2,8.0,18.0,9.0,23.0,8.0,26.0,22.0,1.0,0.0,2.0,45.0,1.0,48.0,2.665,3.05,2.905,2.75,2.96,100.0,6
195,Zywiec BeerZywiec Breweries PLC (Heineken),Zywiec Breweries PLC (Heineken),Zywiec Breweries PLC (Heineken) Zywiec Beer,Notes:,5.6,18.0,25.0,28.0,26.0,7.0,38.0,44.0,17.0,2.0,22.0,57.0,,51.0,2.88244,3.209821,3.05506,3.03125,3.24256,336.0,1
151,Brasserie Des Rocs Triple Impériale,Brasserie de l'Abbaye des Rocs s.a.,Brasserie de l'Abbaye des Rocs s.a. Brasserie Des Rocs Triple Impériale,Notes:,10.0,25.0,50.0,6.0,31.0,29.0,32.0,101.0,,1.0,63.0,36.0,33.0,65.0,4.265957,4.042553,4.170213,4.281155,4.144377,329.0,7
340,La Chouffe (Blonde),Brasserie d'Achouffe,Brasserie d'Achouffe La Chouffe,"Notes:The gnomes of Fairyland are particularly fond of this golden beer. LA CHOUFFE, with its slight hoppy taste, combining notes of fresh coriander and fruity tones, is the drink which gives them their zest for life. At least, that's what these imps say when they are thirsty. Their secret used to be jealously guarded from one generation to the next until the day they shared the recipe with humans to seal their friendship. Of all the legends from the wonderful region of the Belgian Ardennes, the tale of LA CHOUFFE is the one which most merits re-telling.\t",8.0,20.0,40.0,9.0,40.0,21.0,23.0,65.0,64.0,0.0,75.0,57.0,33.0,33.0,4.079085,4.138562,,4.19281,4.139216,765.0,0
581,Tucher Helles Hefe Weizen,Brauerei Tucher Brau,Brauerei Tucher Brau Tucher Helles Hefe Weizen,Notes:,5.35,10.0,15.0,13.0,36.0,6.0,3.0,18.0,31.0,1.0,52.0,,33.0,38.0,3.738182,3.98,3.809091,3.847273,4.058182,275.0,14
451,Schlägl Bio-Roggen,Stiftsbrauerei Schlägl,Stiftsbrauerei Schlägl Schlägl Bio-Roggen,"Notes:Also sold as ""Schlägl Roggen Gold"" in the United States.\t",4.9,10.0,20.0,26.0,47.0,9.0,35.0,45.0,30.0,1.0,31.0,55.0,46.0,123.0,3.545455,3.681818,3.681818,3.704545,3.818182,22.0,9
580,Pêche,Brouwerij Lindemans,Brouwerij Lindemans Lindemans Pêche,"Notes:Lindemans Pêche is a young lambic enriched with peach juice. And this fruit beer is a real peach! It is nice to drink at any time of day. Or on a sunny patio. Personally, I enjoy it with my girlfriends. And what we talk about is of no concern to you.\t",2.5,15.0,21.0,11.0,21.0,9.0,1.0,73.0,43.0,0.0,96.0,1.0,0.0,11.0,3.929612,3.831311,3.88835,4.01335,3.958738,412.0,13
278,Hooky Bitter,Hook Norton Brewery Co. Ltd.,Hook Norton Brewery Co. Ltd. Hooky Bitter,Notes:,3.5,20.0,35.0,23.0,60.0,9.0,83.0,71.0,56.0,0.0,58.0,117.0,16.0,113.0,3.644737,3.907895,,3.907895,4.315789,38.0,3
594,La Trappe Dubbel (Koningshoeven / Dominus),Bierbrouwerij De Koningshoeven B.V.,Bierbrouwerij De Koningshoeven B.V. La Trappe Dubbel (Koningshoeven / Dominus),"Notes:La Trappe Dubbel has a deep brown colour and attractive beige froth. The use of caramel malt gives it a gentle aromatic caramelised quality. It has a rich malty flavour with a touch of sweetness. Post-fermenting La Trappe Dubbel is a smooth drink, and yet has some real body and intense flavour to it.\t",7.0,15.0,,6.0,52.0,18.0,17.0,120.0,30.0,0.0,70.0,21.0,27.0,83.0,3.897222,3.934722,3.834722,3.951389,3.898611,360.0,2
